fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
00T1 8:34 300.8 38.54 1.000E+000 2.769E+000 7.470E-011 7.001E+002 2.800E+000 4.896E-006 4.825E-004 
00T2 8:52 303.4 38.21 1.000E+000 2.763E+000 1.130E-010 7.126E+002 2.742E+000 5.177E-006 4.155E-004 
00T3 9:12 306.3 37.85 1.000E+000 2.929E+000 1.881E-010 7.263E+002 2.757E+000 6.298E-006 6.918E-004 
00T4 9:30 309.1 37.51 1.000E+000 3.396E+000 2.905E-010 7.392E+002 2.746E+000 7.198E-006 9.594E-004 
00T5 9:52 311.7 37.2 1.000E+000 3.475E+000 4.183E-010 7.509E+002 2.673E+000 7.418E-006 4.842E-004 
00T6 10:11 315.2 36.78 1.000E+000 4.150E+000 6.436E-010 7.659E+002 2.639E+000 8.550E-006 6.725E-004 
00T7 10:31 317.4 36.53 1.000E+000 4.332E+000 9.829E-010 7.748E+002 2.640E+000 9.672E-006 5.088E-004 
00T8 10:53 320 36.23 1.000E+000 5.433E+000 1.543E-009 7.849E+002 2.668E+000 1.159E-005 6.918E-004 
00T9 11:16 323 35.9 1.000E+000 4.304E+000 2.265E-009 7.957E+002 2.603E+000 1.233E-005 4.560E-004 
0T10 11:37 326.1 35.55 1.000E+000 1.149E+000 1.000E-016 8.058E+002 2.302E+000 9.769E-006 5.785E-003 
0T11 11:58 329.8 35.16 1.000E+000 4.804E-001 1.000E-016 8.163E+002 2.299E+000 1.207E-005 6.470E-003 
0T12 12:17 333 34.82 1.000E+000 7.922E-001 1.000E-016 8.239E+002 2.279E+000 1.405E-005 6.074E-003 
0T13 12:36 335.8 34.53 1.000E+000 4.527E+000 1.311E-008 8.293E+002 2.558E+000 2.222E-005 5.189E-004 
0T14 12:58 338.2 34.28 1.000E+000 7.706E-001 1.000E-016 8.328E+002 2.265E+000 1.816E-005 6.735E-003 
0T15 13:19 340.5 34.05 1.000E+000 1.926E+000 1.000E-016 8.353E+002 2.223E+000 1.923E-005 5.694E-003 
