1.9320850E-4 7.4319053E-5
9.9834800E-3 9.2204579E-3
1.9993990E-2 1.9018311E-2
2.9977800E-2 2.9766579E-2
3.9963720E-2 4.1394463E-2
4.9983980E-2 5.3585789E-2
5.9890270E-2 6.7314947E-2
7.0081710E-2 8.1752105E-2
7.9976560E-2 9.7897526E-2
9.0122220E-2 1.1579142E-1
1.0002850E-1 1.3538347E-1
1.1006020E-1 1.5706426E-1
1.2008050E-1 1.8066689E-1
1.2997530E-1 2.0789632E-1
1.4015530E-1 2.3694079E-1
1.4995880E-1 2.7131711E-1
1.6007040E-1 3.0807900E-1
1.6996530E-1 3.4980226E-1
1.8014530E-1 3.9684068E-1
1.9001720E-1 4.4942779E-1
2.0012880E-1 5.0830747E-1
2.1006920E-1 5.7207737E-1
2.2008470E-1 6.4642421E-1
2.3005910E-1 7.2922474E-1
2.4009060E-1 8.2194421E-1
2.5005360E-1 9.2504053E-1
2.6008510E-1 1.0407116E+0
2.7007100E-1 1.1698421E+0
2.8006840E-1 1.3130721E+0
2.9009990E-1 1.4713489E+0
3.0005170E-1 1.6457100E+0
3.1008320E-1 1.8403358E+0
3.2006910E-1 2.0529374E+0
3.3006640E-1 2.2899558E+0
3.4007500E-1 2.5470868E+0
3.5006090E-1 2.8267111E+0
3.6010380E-1 3.1327047E+0
3.7001010E-1 3.4647005E+0
3.8003020E-1 3.8266989E+0
3.9001610E-1 4.2188500E+0
4.0003610E-1 4.6371263E+0
4.0999940E-1 5.0853432E+0
4.2005370E-1 5.5355474E+0
4.3006230E-1 6.0540737E+0
4.4004820E-1 6.6009947E+0
4.5004560E-1 7.1729368E+0
4.6000860E-1 7.7769158E+0
4.7006300E-1 8.4141737E+0
4.8000340E-1 9.0825579E+0
4.9005770E-1 9.7723053E+0
5.0005480E-1 1.0473042E+1
5.1001810E-1 1.1193000E+1
5.2002670E-1 1.1933716E+1
5.3002410E-1 1.2687863E+1
5.4006700E-1 1.3451774E+1
5.5004140E-1 1.4211105E+1
5.6002740E-1 1.4971658E+1
5.7007030E-1 1.5727632E+1
5.8003350E-1 1.6480558E+1
5.9005360E-1 1.7236226E+1
6.0003950E-1 1.7986100E+1
6.1008240E-1 1.8721932E+1
6.2011380E-1 1.9457763E+1
6.3008830E-1 2.0180168E+1
6.4011980E-1 2.0907458E+1
6.4999180E-1 2.1635658E+1
6.6017150E-1 2.2359279E+1
6.7008900E-1 2.3071305E+1
6.8002940E-1 2.3802563E+1
6.9011780E-1 2.4513063E+1
7.0009230E-1 2.5246153E+1
7.1018100E-1 2.5970079E+1
7.2001860E-1 2.6721784E+1
7.3022100E-1 2.7444184E+1
7.3992200E-1 2.8198021E+1
7.5013590E-1 2.8938437E+1
7.5999640E-1 2.9700821E+1
7.7013060E-1 3.0482126E+1
7.8009370E-1 3.1242984E+1
7.9015950E-1 3.2041074E+1
8.0009960E-1 3.2801626E+1
8.1006290E-1 3.3603384E+1
8.2011720E-1 3.4417353E+1
8.3012580E-1 3.5225211E+1
8.4008880E-1 3.6046495E+1
8.5013180E-1 3.6862295E+1
8.6008360E-1 3.7691205E+1
8.7010360E-1 3.8538742E+1
8.8010100E-1 3.9391163E+1
8.9009830E-1 4.0245405E+1
9.0011840E-1 4.1096605E+1
9.1011570E-1 4.1948416E+1
9.2013600E-1 4.2812126E+1
9.3008760E-1 4.3675226E+1
9.4010760E-1 4.4542905E+1
9.5007090E-1 4.5424011E+1
9.6005680E-1 4.6274600E+1
9.7007680E-1 4.7142274E+1
9.8006270E-1 4.8008737E+1
9.9009420E-1 4.8866337E+1
1.0000570E+0 4.9730963E+1
