1.000000E+10 1.007929669E+00
1.468000E+10 1.007955384E+00
2.154000E+10 1.007862082E+00
3.162000E+10 1.007890575E+00
4.642000E+10 1.007935876E+00
6.813000E+10 1.007993220E+00
1.000000E+11 1.008175815E+00
1.468000E+11 1.008348817E+00
2.154000E+11 1.008171395E+00
3.162000E+11 1.009179361E+00
4.642000E+11 1.008808270E+00
6.813000E+11 1.009184244E+00
1.000000E+12 1.019116917E+00
1.468000E+12 1.040722711E+00
2.154000E+12 1.055697025E+00
3.162000E+12 1.067375215E+00
4.642000E+12 1.075180183E+00
6.813000E+12 1.081230800E+00
1.000000E+13 1.084522753E+00
