N x
1.4067442E+0 2.1824410E+21
1.4004062E+0 2.1657177E+21
1.3939408E+0 1.8688623E+21
1.3854903E+0 1.5277841E+21
1.3755871E+0 1.4393034E+21
1.3658798E+0 1.4063010E+21
1.3553663E+0 1.5388026E+21
1.3472790E+0 1.6107372E+21
1.3374621E+0 1.4905673E+21
1.3278029E+0 1.2897696E+21
1.3147598E+0 1.2408459E+21
1.3040227E+0 1.3514128E+21
1.2927214E+0 1.5538417E+21
1.2847165E+0 1.5544144E+21
1.2732511E+0 1.2974179E+21
1.2612058E+0 1.3266616E+21
1.2500526E+0 1.3048911E+21
1.2373870E+0 1.3060637E+21
1.2260389E+0 1.4034928E+21
1.2148227E+0 1.4203830E+21
1.2035351E+0 1.5352561E+21
1.1938218E+0 1.4533210E+21
1.1811272E+0 1.2267242E+21
1.1670067E+0 1.2855843E+21
1.1552723E+0 1.3902170E+21
1.1428228E+0 1.3757756E+21
1.1305781E+0 1.3690763E+21
1.1177300E+0 1.3355563E+21
1.1045631E+0 1.3477524E+21
1.0916499E+0 1.3390552E+21
1.0779910E+0 1.3512963E+21
1.0650022E+0 1.3983203E+21
1.0519160E+0 1.3764349E+21
1.0381760E+0 1.3373105E+21
1.0239416E+0 1.3354552E+21
1.0097811E+0 1.3460012E+21
9.9536958E-1 1.3497745E+21
9.8087884E-1 1.3465836E+21
9.6596566E-1 1.3272602E+21
9.5058546E-1 1.3716509E+21
9.3620119E-1 1.3772022E+21
9.2044769E-1 1.3437896E+21
9.0481037E-1 1.4104262E+21
8.9003565E-1 1.3751141E+21
8.7304490E-1 1.3551871E+21
8.5723896E-1 1.3945912E+21
8.4054847E-1 1.3549447E+21
8.2313034E-1 1.3528454E+21
8.0567842E-1 1.3910760E+21
7.8849044E-1 1.3983847E+21
7.7044345E-1 1.3801551E+21
