1.000000E+10 1.007357244E+00
1.468000E+10 1.007512532E+00
2.154000E+10 1.007632463E+00
3.162000E+10 1.007856110E+00
4.642000E+10 1.007931095E+00
6.813000E+10 1.007916159E+00
1.000000E+11 1.008026805E+00
1.468000E+11 1.008267751E+00
2.154000E+11 1.008144771E+00
3.162000E+11 1.009219734E+00
4.642000E+11 1.008793658E+00
6.813000E+11 1.009175361E+00
1.000000E+12 1.022801343E+00
1.468000E+12 1.040710133E+00
2.154000E+12 1.055684338E+00
3.162000E+12 1.067367232E+00
4.642000E+12 1.075172997E+00
6.813000E+12 1.081223818E+00
1.000000E+13 1.084521574E+00
