N x
1.6986481E+0 8.8328060E+20
1.6856587E+0 9.2652248E+20
1.6737945E+0 9.8181627E+20
1.6620313E+0 1.0159371E+21
1.6508021E+0 1.0471663E+21
1.6395692E+0 1.0665497E+21
1.6285989E+0 1.1066451E+21
1.6180273E+0 1.1297227E+21
1.6073559E+0 1.1329329E+21
1.5967046E+0 1.1248234E+21
1.5857340E+0 1.1370473E+21
1.5751721E+0 1.1551281E+21
1.5643921E+0 1.1381226E+21
1.5533618E+0 1.1537081E+21
1.5427282E+0 1.1860582E+21
1.5321412E+0 1.1847716E+21
1.5213359E+0 1.1624226E+21
1.5101818E+0 1.1376280E+21
1.4987325E+0 1.1752424E+21
1.4881431E+0 1.1764625E+21
1.4765462E+0 1.1642434E+21
1.4655602E+0 1.1789027E+21
1.4540684E+0 1.1739613E+21
1.4428152E+0 1.1624217E+21
1.4309114E+0 1.1519256E+21
1.4192601E+0 1.1553645E+21
1.4072283E+0 1.1604636E+21
1.3954852E+0 1.1486235E+21
1.3829972E+0 1.1577540E+21
1.3712410E+0 1.1668856E+21
1.3587233E+0 1.1436154E+21
1.3462524E+0 1.1374834E+21
1.3333629E+0 1.1252735E+21
1.3203720E+0 1.1320920E+21
1.3073864E+0 1.1268260E+21
1.2940109E+0 1.1159312E+21
1.2804953E+0 1.1169530E+21
1.2668610E+0 1.1088539E+21
1.2528499E+0 1.1053108E+21
1.2388209E+0 1.0940732E+21
1.2241943E+0 1.0996482E+21
1.2099817E+0 1.0970187E+21
1.1949314E+0 1.0751568E+21
1.1797565E+0 1.0860232E+21
1.1646259E+0 1.0813466E+21
1.1489164E+0 1.0727017E+21
1.1331187E+0 1.0633473E+21
1.1166810E+0 1.0574648E+21
1.1002361E+0 1.0623660E+21
1.0834559E+0 1.0671064E+21
1.0666510E+0 1.0746437E+21
