4.3630600E-5 -6.1443561E-5
1.0014030E-2 1.9141971E-2
1.9945530E-2 3.8696537E-2
3.0000210E-2 6.0143951E-2
3.9974690E-2 8.2780098E-2
4.9983500E-2 1.0693766E-1
5.9957980E-2 1.3277751E-1
7.0001130E-2 1.6140356E-1
8.0044270E-2 1.9271073E-1
9.0041640E-2 2.2747820E-1
1.0007330E-1 2.6629980E-1
1.1004780E-1 3.1004444E-1
1.2004520E-1 3.5989034E-1
1.3003130E-1 4.1713010E-1
1.4004020E-1 4.8302849E-1
1.5007160E-1 5.5652000E-1
1.6005780E-1 6.4666927E-1
1.7007800E-1 7.5189512E-1
1.8007540E-1 8.7581854E-1
1.9007280E-1 1.0219478E+0
2.0004750E-1 1.1965893E+0
2.1004490E-1 1.4056556E+0
2.2009420E-1 1.6556805E+0
2.3006870E-1 1.9520107E+0
2.4007730E-1 2.3057063E+0
2.5004030E-1 2.7262146E+0
2.6007180E-1 3.2328278E+0
2.7003480E-1 3.8351054E+0
2.8005480E-1 4.5423273E+0
2.9010890E-1 5.3355366E+0
3.0003790E-1 6.3054732E+0
3.1009220E-1 7.4423122E+0
3.2005520E-1 8.7448976E+0
3.2997250E-1 1.0216361E+1
3.4011790E-1 1.1891200E+1
3.5004690E-1 1.3734624E+1
3.5998700E-1 1.5864590E+1
3.7008690E-1 1.8145605E+1
3.8003850E-1 2.0702980E+1
3.9010410E-1 2.3433751E+1
3.9993050E-1 2.6439185E+1
4.1007590E-1 2.9609810E+1
4.1991350E-1 3.3086776E+1
4.3003610E-1 3.6791166E+1
4.3997620E-1 4.0702893E+1
4.5009900E-1 4.4847702E+1
4.5994810E-1 4.9098585E+1
4.7004770E-1 5.3527512E+1
4.8001070E-1 5.8412000E+1
4.9001960E-1 6.3539561E+1
5.0005080E-1 6.8879073E+1
5.0999120E-1 7.4490098E+1
5.2003410E-1 8.0465659E+1
5.3000830E-1 8.6704049E+1
5.4005120E-1 9.3228049E+1
5.5001430E-1 1.0002049E+2
5.6003430E-1 1.0710702E+2
5.7004280E-1 1.1460893E+2
5.8002880E-1 1.2248117E+2
5.9004880E-1 1.3078029E+2
6.0004590E-1 1.3934512E+2
6.1006590E-1 1.4830854E+2
6.2010880E-1 1.5766766E+2
6.3007190E-1 1.6752985E+2
6.4009190E-1 1.7793766E+2
6.5008930E-1 1.8874400E+2
6.6006350E-1 1.9998283E+2
6.7008350E-1 2.1167107E+2
6.8005800E-1 2.2386815E+2
6.9010090E-1 2.3670122E+2
7.0007540E-1 2.5006293E+2
7.1009540E-1 2.6395317E+2
7.2006990E-1 2.7835220E+2
7.3008990E-1 2.9319790E+2
7.4008700E-1 3.0872478E+2
7.5012990E-1 3.2491590E+2
7.6010440E-1 3.4172327E+2
7.7009010E-1 3.5910449E+2
7.8011010E-1 3.7692946E+2
7.9010750E-1 3.9544127E+2
8.0012750E-1 4.1466546E+2
8.1006770E-1 4.3474610E+2
8.2008770E-1 4.5562951E+2
8.3010770E-1 4.7699634E+2
8.4007070E-1 4.9886341E+2
8.5011360E-1 5.1268878E+2
8.6008810E-1 5.3391073E+2
8.7011960E-1 5.5600878E+2
8.8008260E-1 5.7807854E+2
8.9010260E-1 5.9997902E+2
9.0012260E-1 6.2170976E+2
9.1006280E-1 6.4273415E+2
9.2013980E-1 6.6336244E+2
9.3009140E-1 6.8362390E+2
9.4011140E-1 7.0402683E+2
9.5005180E-1 7.2442927E+2
9.6004890E-1 7.4471854E+2
9.7009180E-1 7.6526244E+2
9.8006630E-1 7.8597659E+2
9.9007490E-1 8.0697220E+2
1.0000610E+0 8.2892927E+2
